activation,trial,sigma,test_loss,test_acc
zailu_approx,0,0,0.02688836960205779,99.13
zailu_approx,0,1,0.040831911536096284,98.67020000000002
zailu_approx,0,2,0.11284842199632589,96.30639999999998
zailu_approx,0,3,0.3597952347882329,87.95320000000001
zailu_approx,0,4,0.7728271448479336,73.70200000000001
zailu_approx,0,5,1.0832576203346251,62.833400000000005
zailu_approx,0,6,1.3477150905208226,53.815799999999996
zailu_approx,0,7,1.5786680873260375,45.4666
zailu_approx,0,8,1.708473105992481,40.6948
zailu_approx,1,0,0.019828970414576236,99.38
zailu_approx,1,1,0.05011632672925261,98.48700000000001
zailu_approx,1,2,0.12737710519043496,95.91759999999998
zailu_approx,1,3,0.35659177945416637,87.95119999999999
zailu_approx,1,4,0.719745408287094,75.3348
zailu_approx,1,5,1.0720042958419034,63.17959999999999
zailu_approx,1,6,1.3686420328450053,52.779799999999994
zailu_approx,1,7,1.5691043608659394,45.983599999999996
zailu_approx,1,8,1.7240434919952592,40.0834
zailu_approx,2,0,0.024148738872638527,99.29
zailu_approx,2,1,0.05683765141287475,98.14500000000002
zailu_approx,2,2,0.11340337574619884,96.28679999999999
zailu_approx,2,3,0.38102438240270514,87.10359999999999
zailu_approx,2,4,0.7368826845345224,74.888
zailu_approx,2,5,1.0823788556209795,63.014399999999995
zailu_approx,2,6,1.357778074118742,53.19780000000001
zailu_approx,2,7,1.562680333063101,46.1194
zailu_approx,2,8,1.7165766226410109,40.7254
zailu_approx,3,0,0.026946526264347685,99.31000000000002
zailu_approx,3,1,0.03777209723152974,98.77299999999997
zailu_approx,3,2,0.11255510605260682,96.2464
zailu_approx,3,3,0.39835252843726016,86.5572
zailu_approx,3,4,0.7654092354816237,74.0334
zailu_approx,3,5,1.0820336937980288,63.0676
zailu_approx,3,6,1.3426903986171554,53.7406
zailu_approx,3,7,1.5662654356971668,45.8056
zailu_approx,3,8,1.721920980328967,40.1944
zailu_approx,4,0,0.039473990128215425,98.7
zailu_approx,4,1,0.035939608778476705,98.9114
zailu_approx,4,2,0.11541959638766659,96.20900000000002
zailu_approx,4,3,0.3821168416365981,87.1912
zailu_approx,4,4,0.7248202801258511,75.3244
zailu_approx,4,5,1.1017689465565288,62.296400000000006
zailu_approx,4,6,1.3531922506526777,53.50199999999999
zailu_approx,4,7,1.5767484348746623,45.449400000000004
zailu_approx,4,8,1.7332622661408343,39.542
zailu_approx,5,0,0.022749852293142626,99.22000000000001
zailu_approx,5,1,0.0539299793020445,98.40459999999999
zailu_approx,5,2,0.14268073493092776,95.3144
zailu_approx,5,3,0.3853320917387487,87.0102
zailu_approx,5,4,0.7889900099775595,73.0908
zailu_approx,5,5,1.1205028093240823,61.44379999999999
zailu_approx,5,6,1.3762230371289952,52.6932
zailu_approx,5,7,1.5638363976387464,45.928999999999995
zailu_approx,5,8,1.7240876808743564,40.096799999999995
zailu_approx,6,0,0.023001486562467907,99.38
zailu_approx,6,1,0.03727834076028783,98.8502
zailu_approx,6,2,0.13120183101307992,95.73639999999999
zailu_approx,6,3,0.4089526483407067,86.20200000000001
zailu_approx,6,4,0.7150946307675854,75.64640000000001
zailu_approx,6,5,1.1081429969543106,62.150200000000005
zailu_approx,6,6,1.3787441309394348,52.366400000000006
zailu_approx,6,7,1.566215659083834,45.934
zailu_approx,6,8,1.7340175127375657,40.132400000000004
zailu_approx,7,0,0.02201720851139928,99.35000000000002
zailu_approx,7,1,0.03723506975577548,98.80120000000001
zailu_approx,7,2,0.15008224254346506,95.177
zailu_approx,7,3,0.37553532248873056,87.3434
zailu_approx,7,4,0.7845132495795084,73.42360000000001
zailu_approx,7,5,1.0921625720885149,62.56500000000001
zailu_approx,7,6,1.3788866217956421,52.646800000000006
zailu_approx,7,7,1.5605873299859891,46.083200000000005
zailu_approx,7,8,1.7166102536772467,40.415400000000005
zailu_approx,8,0,0.04119668559617642,98.72000000000001
zailu_approx,8,1,0.03745713819374304,98.75219999999999
zailu_approx,8,2,0.13354575908197844,95.63100000000003
zailu_approx,8,3,0.34991611904351955,88.2256
zailu_approx,8,4,0.7448768209281621,74.6968
zailu_approx,8,5,1.0585846239783963,63.712599999999995
zailu_approx,8,6,1.3886697951395797,52.494400000000006
zailu_approx,8,7,1.5687811511109588,45.9048
zailu_approx,8,8,1.7235892535470851,40.0676
zailu_approx,9,0,0.02296054968647481,99.23999999999998
zailu_approx,9,1,0.03561083530554277,98.8452
zailu_approx,9,2,0.11845480304413067,96.10520000000001
zailu_approx,9,3,0.364528489833235,87.66339999999998
zailu_approx,9,4,0.7676342661783194,73.8666
zailu_approx,9,5,1.1050835169045028,62.162600000000005
zailu_approx,9,6,1.368822108985512,53.014599999999994
zailu_approx,9,7,1.561972871396192,46.04240000000001
zailu_approx,9,8,1.7052608551493116,41.35980000000001
