epoch,train_loss,test_loss,accuracy
1,2.126681293368035,1.7065969841389717,35.93
2,1.6047375811945142,1.4398135867299913,47.08
3,1.406009029854289,1.286853334571742,52.99
4,1.346291846936316,1.276440843751159,53.93
5,1.2717490206898936,1.1081491369235366,60.78
6,1.1949298790348766,1.1529873005951508,58.06
7,1.1322035646194692,1.1122458758233469,59.88
8,1.084818433922575,1.010873755322227,64.04
9,1.0360234587088875,1.000870722758619,65.27
10,1.0270732793661639,0.9503557116170472,67.86
11,1.011763446623712,1.0236982937100567,64.12
12,0.9644216091736503,0.8938621742815911,69.49
13,0.9612080771904772,1.7291209908980358,48.16
14,1027478585.2133069,594144.2076740506,14.08
15,480794.06305946293,277936.3496835443,16.09
16,284752.05690537085,196280.99782436708,18.55
17,216909.00355658567,127382.02857990506,17.53
18,176021.53826326726,155924.08168512658,16.94
19,140366.59714673914,93063.32446598102,17.58
20,108100.62892623081,71951.25281843354,18.02
21,97891.95674152813,89732.5389636076,17.03
22,84034.64982616687,46169.116940268985,20.3
23,75319.8636109335,57307.53500791139,18.17
24,64804.63317215473,48979.05404469937,20.94
25,54590.77603500639,76162.87030261075,17.31
26,42789.75485533888,22945.058470134492,19.99
27,37269.253251878195,31491.859375,21.49
28,32797.423336097345,24321.231111550635,20.1
29,26812.487569433342,19251.32165990902,15.37
30,26730.448247182703,9300.998189032833,21.98
31,18386.48921660206,5911.3142367978635,23.84
32,14514.597859804588,8947.485740951344,21.47
33,12666.91899901095,12483.491952630538,16.68
34,11202.060345818014,8300.576548902294,18.65
35,9816.441090927709,7328.314885779272,14.93
36,8102.37730029172,4802.9489467958865,18.95
37,7030.876209463915,6017.656132565269,15.45
38,7941.229322350543,3849.4246378065664,19.57
39,5021.854759743146,5203.009907782833,15.68
40,213227488.6546865,192068.85482594935,22.05
41,189403.4088475064,104444.40189873418,22.42
42,112287.12193294437,70947.14690466772,21.6
43,82210.9518262468,54174.8028085443,21.81
44,65778.47861053389,51125.188390031646,17.96
45,50146.39421655211,80759.63177412975,14.52
46,37386.780146059784,31170.337816455696,20.62
47,31532.878771379477,23798.65976068038,24.31
48,28578.560456961317,24681.747725474685,18.01
49,32344.516873801153,12222.995673457279,24.77
50,19945.61237961557,10787.736056170887,23.49
51,14127.893677070013,12232.07928698576,19.81
52,14190.253969938858,10611.39099584652,23.93
53,14243.182090193415,5750.575566159019,26.65
54,8177.8583959398975,4757.352659587618,24.06
55,33310.173270535284,2744.282084404668,28.48
56,4834.184546585278,4719.748766935324,21.97
57,4092.7754874070893,2978.179613330696,21.08
58,4041.2131428828325,10090.394117138054,12.42
59,4960.116653637508,2037.9375417202334,22.22
60,2390.167992789422,1632.2522467118276,21.45
61,2224.8035364175394,1460.3397711258901,19.39
62,6378.075510946991,741.1871693285206,29.09
63,1274.312406652114,1065.7105983299546,28.09
64,1149.438632818744,771.4634407140031,20.46
65,353053112.8935177,541073.9094145569,19.78
66,354330.80183024297,190920.9044699367,22.59
67,192243.57316975703,109434.8396954114,23.17
68,130972.45470348466,153060.28431566455,18.79
69,98681.21173673273,58128.9102056962,24.96
70,77021.77563539002,59330.39413568038,23.91
71,64406.94376398657,33056.741890822785,28.46
72,58222.631079164,58253.17929193038,17.23
73,41810.90118985774,29753.67906942247,26.85
74,34463.39164901694,25774.327803599685,24.02
75,32007.510929507673,16199.46662381329,30.31
76,26192.661127817297,20004.839930280854,28.48
77,31517.74910086317,18658.28242434731,23.73
78,17935.648045376438,13639.314378955696,23.23
79,15476.500807974344,15281.401651503165,25.89
80,16107.559466662004,35660.771113528484,16.07
81,13106.246779341833,131174.78570015822,12.83
82,13291.432228810341,5532.296361995649,24.3
83,16409.22230908328,3479.6894685769385,32.49
84,5732.144406994285,4776.292962569225,26.49
85,5158.866522513387,5820.2429291930375,24.23
86,4327.132211202246,2897.3226967340784,30.4
87,25386.755158797554,4759.0131866841375,23.63
88,2624.0789548283647,1358.852168988578,33.04
89,1771.0903769880915,2234.2423821944226,25.88
90,1393.3727214062,1040.8876922221123,32.36
91,1189.177377373971,799.0355950850475,34.17
92,1103.39734167699,760.9271703792524,31.04
93,1007.3654046802569,630.1186253028579,32.21
94,907.3466121741877,715.5052478645422,31.25
95,813.805339686401,475.4319894525069,33.66
96,915.9779501522289,949.6716200430182,25.95
97,546.4756226990838,433.55840446375595,30.79
98,531864314.1489127,1683798.4367088608,19.93
99,945338.9894501279,550575.8291139241,23.23
100,404164.605298913,226130.54628164557,25.36
