epoch,train_loss,test_loss,accuracy
1,2.00204287069228,1.5318621955340421,41.0
2,1.489525011738243,1.3380422803420056,48.51
3,1.327405229553847,1.2623241513590269,54.49
4,1.1872409114142513,1.0865532770941528,59.16
5,1.0788870304441818,0.97900945325441,65.76
6,0.9909449122141084,0.9333700507502013,68.46
7,0.8896069872714675,0.8429103161715255,71.44
8,141329.58669715267,4.291498473927945,10.0
9,8.03968605421998,2.773351494270035,10.0
10,7.411444187164307,2.8032682636116126,10.0
11,7.1564671535930975,2.8078043792821186,10.0
12,6.936536738939602,2.557536490355866,10.0
13,6.710906542170688,2.546656469755535,10.0
14,6.525606894432126,2.599388858940028,10.0
15,6.359771517536524,2.4968074514896057,10.0
16,6.183568809343421,2.6021791892715647,10.0
17,6.056964718167435,2.579643964767456,10.0
18,5.954825865947987,2.471659189538111,10.0
19,5.845842066323361,2.5019448527806922,10.0
20,5.7901246065983685,2.587384933157812,10.0
21,5.603331862203301,2.5549898268301274,10.0
22,6.391483799575845,2.4271267033830473,10.0
23,5.6320047780985725,2.622338563581056,10.0
24,5.427475791453095,2.434343039234982,10.0
25,5.347865203457415,2.5248223709154733,10.0
26,5.272953772483884,2.8553290125689927,10.0
27,5.157869019471776,2.8361150524284264,10.0
28,5.045033797583617,2.6645959902413283,10.0
29,4.9707306071620465,2.785085557382318,10.0
30,4.8929128695631885,2.489922955066343,10.0
31,4.829159993954631,2.6584698580488375,10.0
32,4.743990239584842,3.0147173676309706,10.0
33,4.659132425742381,2.700940883612331,10.0
34,4.574474729845286,2.5505518762371207,10.0
35,4.4471385125309,2.6954476652266104,10.0
36,4.4269194426134115,2.6351112202752995,10.0
37,4.3184837819365285,2.724848686894284,10.0
38,4.250386582006274,3.057285508023033,10.0
39,4.168455113535342,2.423408650144746,10.0
40,4.1103177119398975,2.547893116745768,10.0
41,4.026663723504147,2.6758064529563805,10.0
42,19.854256241522787,2.7280821800231934,10.0
43,4.026439476500997,2.7866073620470266,10.0
44,3.9501284120027975,2.5105393566662753,10.0
45,3.8742354032023787,2.6554614169688167,10.0
46,3.9141882417147116,3.202279447000238,10.0
47,32.90139121106824,2.720619485348086,10.0
48,3.8992900208134174,2.6279532547238507,10.0
49,4.0743705421457515,2.6465097499799124,10.0
50,3.9214682182692506,3.0734950711455524,10.0
51,4.291442018030854,2.6086362283441087,10.0
52,4.099579818413385,3.1793426743036584,10.0
53,3.82635846345321,2.396800714203074,10.0
54,3.7645789229351543,2.537464751472956,10.0
55,4.270276342206599,3.0066410257846496,10.0
56,3.5520462977611804,2.4324917038784752,10.0
57,24.446760772744103,3.1226713627199585,10.0
58,3.7320838285529097,2.7916130778155748,10.0
59,3.8092995891180794,2.674966606912734,10.0
60,3.604153151402388,2.8749749237978004,10.0
61,3.5023261750750527,2.7614601533624192,10.0
62,16.97324938664351,3.0915066954455797,10.0
63,3.368365017044575,2.537297357486773,10.0
64,3.9460739138181253,2.6940236242511606,10.0
65,3.253091837134203,2.4154236618476577,10.0
66,3.2544007728166897,2.6555365158032767,10.0
67,5.699344036829136,2.465147090863578,10.0
68,3.069491855933538,2.482480486737022,10.0
69,3.2893507011101373,2.591175009932699,10.0
70,2.985674366621715,2.8239509938638423,10.0
71,6.769145638741496,2.6637702380554584,10.0
72,5.329903258691968,2.763046415546272,10.0
73,2.9780078001339416,2.85250058053415,10.0
74,56.76138423958703,2.4513049216210088,10.0
75,3.322702698085619,2.5526303762122047,10.0
76,2.8708382616262607,2.4730811481234394,10.0
77,3.147958731712283,2.40305203727529,10.0
78,3.0398015640580747,2.530150072484077,10.0
79,2.909510955786156,2.5295092365409753,10.0
80,22.596590381754023,2.4112639849699,10.0
81,3.5924088290280394,2.6126311700555345,10.0
82,3.4253099525676056,2.7832798052437697,10.0
83,3.362191306355664,2.8174161579035504,10.0
84,4.906820473463639,2.7401438272452054,10.0
85,3.182620302795449,2.871876031537599,10.0
86,3.1460829653093576,2.415308741074574,10.0
87,6.603013091684912,2.595510301710684,10.0
88,3.089472385318688,2.6296227461175072,9.99
89,3.0696745095655436,2.374728245071218,10.0
90,3.1216970941294795,2.3781155242195613,10.0
91,3.0766236684511385,2.7248787306532076,10.0
92,2.9950813759318398,2.476634659344637,10.0
93,2.975855630986831,2.6131139435345614,10.0
94,2.9140182047548806,2.468004410779929,10.0
95,31.57897044569635,3.3168412130090257,10.0
96,3.9047901740159525,3.08891421330126,10.0
97,5.246590632002067,2.3529897671711595,10.0
98,672846.5830809362,2.8439590206629113,10.0
99,3.811599879618496,2.6118400791023353,10.0
100,3.869871060256763,2.921003465411029,10.0
