epoch,train_loss,test_loss,accuracy
1,1.4725992502763754,1.2002158332022892,57.38
2,0.9848353374949501,0.9563761778697846,68.07
3,0.8069252472780549,0.8126411299416973,72.14
4,0.6992173806175856,0.7071669354180622,75.29
5,0.6356522630318961,0.6725134802092413,76.92
6,0.5858261831809798,0.6161461641454393,78.96
7,0.5450899991995234,0.5718149968013642,80.77
8,0.515195342223815,0.5090887925237607,82.19
9,0.48645939028171625,0.5034004425167278,83.11
10,0.46684219789169634,0.5149929744612639,82.43
11,0.4462048271123101,0.5689969389301957,81.15
12,0.4316789370096858,0.4621398270509805,84.0
13,0.4162788191605407,0.5268305435681798,82.69
14,0.4043611922227513,0.44873117014860653,84.64
15,0.38788971966108704,0.45343135933207857,84.62
16,0.38390284300307786,0.4431356308376713,84.96
17,0.37323349543735196,0.39307349882308085,86.81
18,0.3625318460414172,0.43824596797964377,85.44
19,0.3564231227940458,0.39684790448777996,86.75
20,0.35167893305268433,0.39162274900895017,86.57
21,0.3471921745430478,0.4261128308287092,86.06
22,0.336285414483846,0.3553462893150415,87.73
23,0.33363212714605317,0.39516290832477013,86.86
24,0.3308484773234943,0.37066443271602795,87.63
25,0.3262352483142215,0.413598613469464,86.09
26,0.3218319140698599,0.44029022762729864,85.48
27,0.3183713185665248,0.41296574046277695,86.53
28,0.31182055051445656,0.3748234816987044,87.49
29,0.31293938228922424,0.39773949159748234,87.0
30,0.3059388180370526,0.4182476897718041,86.22
31,0.30854391572458667,0.4034814287427884,86.99
32,0.3015864604650556,0.39074415670838325,86.97
33,0.2999041103436362,0.36843087476719716,87.87
34,0.3010514525749037,0.3585055479008681,88.11
35,0.29324701676130904,0.39369324053738525,86.63
36,0.2956164253451635,0.4619491947874142,85.06
37,0.2921023646469616,0.38352645724822004,87.21
38,0.2922364498686303,0.35329706620448714,88.18
39,0.2872792049061002,0.3670750358586858,87.93
40,0.2872532122313519,0.38499283249590804,87.01
41,0.2849328777921932,0.40043847495393387,86.37
42,0.2846901577890224,0.32742069936861656,89.38
43,0.28254720016056317,0.393993462536745,87.14
44,0.2841152877873167,0.40018092138562233,87.07
45,0.2819199184112994,0.37011358118171145,88.1
46,0.27699113581948875,0.3629464310635427,87.99
47,0.27464655714342967,0.4138053671759405,87.29
48,0.2781388408616376,0.4153140222380875,86.42
49,0.2741192958563033,0.3387867554215489,88.95
50,0.2716528585233042,0.42660643729814296,86.05
51,0.27441715652985343,0.3861839029060048,87.44
52,0.271508331808364,0.3947479605295096,87.03
53,0.2674441741079168,0.3614812773314251,88.25
54,0.2697377807706061,0.40522600791067076,87.24
55,0.26885929536026765,0.40008052319857723,87.15
56,0.2675901637662707,0.381228296145512,87.73
57,0.2675351773953194,0.34964956525879304,88.84
58,0.2639838880704492,0.3855470258529019,87.63
59,0.267679349269213,0.34119366868666023,88.55
60,0.26529867405934104,0.3992693363955826,87.08
61,0.26024964341269735,0.4145195376910981,86.82
62,0.2602524593129487,0.3806444112757209,87.74
63,0.2603784674859565,0.4305417553349665,86.18
64,0.26204673672461753,0.3753430382318937,87.98
65,0.26107326194720193,0.3712315032151854,88.1
66,0.2590594983438168,0.3601012753832872,88.44
67,0.25814138779707274,0.36640058120914326,87.96
68,0.2548735392520495,0.4670619223338024,85.82
69,0.26053370204766085,0.3655016525251091,88.47
70,0.2587270763276331,0.34587647777738845,88.67
71,0.25532215846049816,0.38009341374324385,87.71
72,0.2565021833304859,0.3853630762855718,88.05
73,0.2603005864669371,0.40329769320169073,87.46
74,0.25581465771093087,0.4025209769132031,86.76
75,0.25394421892092967,0.47863773631442125,85.6
76,0.25511240574728955,0.36837408720118225,87.85
77,0.2542223039623874,0.3798926233011446,87.72
78,0.2542876469166687,0.37210179642317404,87.99
79,0.24842296130574115,0.3771552555500322,88.07
80,0.24556903547757422,0.37607185096497747,88.3
81,0.259570402038448,0.3772049561427657,87.9
82,0.24997850882885098,0.3533537851492311,88.56
83,0.25097847151596225,0.3933092238986568,87.57
84,0.25075236290617064,0.36175199726204965,88.37
85,0.25082371394385766,0.4182267860052692,87.32
86,0.24860978824898716,0.36396202554178847,88.0
87,0.24573153174479903,0.36429018180841094,88.48
88,0.25226332936102475,0.3973347738053009,87.42
89,0.24391381300585654,0.37740696520562383,88.25
90,0.24780410030842437,0.3774278397393075,88.06
91,0.2447158270432135,0.3914415736676781,87.73
92,0.2503951385598201,0.35917949674140875,88.14
93,0.24508478845019474,0.3308926384397753,89.42
94,0.24970639801924796,0.3655095126503592,88.31
95,0.24461043416462896,0.34249332945817595,88.55
96,0.24686024128399847,0.3731451923869977,87.97
97,0.2456455641923963,0.34803363756769023,88.96
98,0.24572409133014778,0.36875232484689946,88.54
99,0.24930402025809068,0.36358495925072654,88.03
100,0.24307512152759012,0.3418562566256447,88.96
